race_id,EX_payout,runner_program_number_pp,x8is_exacta,official_finish_position,prob_x8runner_HDWPSRRating_norm_par
WOX_20160703_10,77.25,13,0.0,7.0,0.08065533050440385
WOX_20160703_10,77.25,8,0.0,8.0,0.002272639998442319
WOX_20160703_10,77.25,9,0.0,9.0,0.008288490275790126
WOX_20160703_10,77.25,2,0.0,10.0,0.0017177723989016864
WOX_20160703_10,77.25,11,0.0,11.0,0.24179955581354806
WOX_20160703_10,77.25,7,0.0,12.0,0.000710146531505885
WOX_20160703_10,77.25,1,0.0,13.0,0.0009602890415403883
WOX_20160703_11,84.1,10,1.0,1.0,0.013385299109866241
WOX_20160703_11,84.1,4,1.0,2.0,0.37414958279422295
WOX_20160703_11,84.1,5,0.0,3.0,0.45661879417647333
WOX_20160703_11,84.1,8,0.0,4.0,0.004154208616463898
WOX_20160703_11,84.1,3,0.0,5.0,0.019112685465002516
WOX_20160703_11,84.1,9,0.0,6.0,0.09003061429117173
WOX_20160703_11,84.1,2,0.0,7.0,0.013385299109866243
WOX_20160703_11,84.1,6,0.0,8.0,0.001742413739002909
WOX_20160703_11,84.1,11,0.0,9.0,0.004154208616463898
WOX_20160703_11,84.1,7,0.0,10.0,0.019112685465002516
WOX_20160703_11,84.1,1,,,0.004154208616463898
WOX_20160703_12,9.9,6,1.0,1.0,0.035001737825573205
WOX_20160703_12,9.9,3,1.0,2.0,0.2396540405264732
WOX_20160703_12,9.9,8,0.0,3.0,0.29163211342931916
WOX_20160703_12,9.9,7,0.0,4.0,0.0350017378255732
WOX_20160703_12,9.9,1,0.0,6.0,0.04624447888294448
WOX_20160703_12,9.9,9,0.0,7.0,0.0004432741835701868
WOX_20160703_12,9.9,4,0.0,8.0,0.06039050389722745
WOX_20160703_12,9.9,2,,,0.29163211342931916
WOX_20160703_13,90.85,2,1.0,1.0,0.12727986558933096
WOX_20160703_13,90.85,8,1.0,2.0,0.02528828364953208
WOX_20160703_13,90.85,1,0.0,3.0,0.15503722130606326
WOX_20160703_13,90.85,3,0.0,4.0,0.03272900817832575
WOX_20160703_13,90.85,5,0.0,5.0,0.008162131909412009
WOX_20160703_13,90.85,10,0.0,6.0,0.019350748079615624
WOX_20160703_13,90.85,9,0.0,7.0,0.18742349302457767
WOX_20160703_13,90.85,4,0.0,8.0,0.12727986558933094
WOX_20160703_13,90.85,6,,,0.00014812501890584784
WOX_20160703_13,90.85,7,,,0.3173012576549057
WOX_20160703_2,16.65,1,1.0,1.0,0.338252066978024
WOX_20160703_2,16.65,2,1.0,2.0,0.06743108000659485
WOX_20160703_2,16.65,5,0.0,3.0,0.0013980083623846443
WOX_20160703_2,16.65,6,0.0,4.0,0.2550884198761245
WOX_20160703_2,16.65,7,0.0,5.0,0.13689807459568018
WOX_20160703_2,16.65,3,0.0,6.0,0.1887667225847429
WOX_20160703_2,16.65,4,,,0.012165627596448934
WOX_20160703_3,15.7,2,1.0,1.0,0.2780432386299392
WOX_20160703_3,15.7,6,1.0,2.0,0.24776111310976673
WOX_20160703_3,15.7,5,0.0,3.0,0.011761302074297602
WOX_20160703_3,15.7,3,0.0,4.0,0.3111089732446488
WOX_20160703_3,15.7,7,0.0,5.0,0.03459912444597191
WOX_20160703_3,15.7,1A,0.0,6.0,0.0877326048533571
WOX_20160703_3,15.7,9,0.0,7.0,0.0027155887543883414
WOX_20160703_3,15.7,10,0.0,9.0,0.0017104533176489677
WOX_20160703_3,15.7,8,0.0,10.0,0.024567601569981355
WOX_20160703_4,27.6,3,1.0,1.0,0.12128012344327674
WOX_20160703_4,27.6,4,1.0,2.0,0.16442339094943495
WOX_20160703_4,27.6,2,0.0,3.0,0.08781320273257669
WOX_20160703_4,27.6,7,0.0,4.0,0.024162175484077168
WOX_20160703_4,27.6,1,0.0,5.0,0.5902841662305168
WOX_20160703_4,27.6,6,0.0,6.0,0.003918872074256453
WOX_20160703_4,27.6,5,,,0.008118069085861178
WOX_20160703_5,12.6,7,1.0,1.0,0.2822103830124826
WOX_20160703_5,12.6,3,1.0,2.0,0.16665261819672253
WOX_20160703_5,12.6,2,0.0,3.0,0.017561018826946044
WOX_20160703_5,12.6,10,0.0,4.0,0.047749482780983496
WOX_20160703_5,12.6,5,0.0,5.0,0.0040643320795938015
WOX_20160703_5,12.6,8,0.0,6.0,0.017561018826946044
WOX_20160703_5,12.6,1,0.0,7.0,0.38840870486347673
WOX_20160703_5,12.6,9,0.0,8.0,0.07474455117751164
WOX_20160703_5,12.6,6,,,0.0010478902353371186
WOX_20160703_6,30.2,1,1.0,1.0,0.41052952413727
WOX_20160703_6,30.2,10,1.0,2.0,0.017199954882452417
WOX_20160703_6,30.2,7,0.0,3.0,0.004769801893224131
WOX_20160703_6,30.2,12,0.0,4.0,0.017199954882452417
WOX_20160703_6,30.2,2,0.0,5.0,0.24059796129174643
WOX_20160703_6,30.2,11,0.0,6.0,0.0015993994761871646
WOX_20160703_6,30.2,9,0.0,7.0,0.08391241057309012
WOX_20160703_6,30.2,6,0.0,8.0,0.0023320473337042555
WOX_20160703_6,30.2,3,0.0,9.0,0.0015993994761871646
WOX_20160703_6,30.2,4,0.0,10.0,0.01270771742221263
WOX_20160703_6,30.2,5,,,0.19827317528076052
WOX_20160703_6,30.2,8,,,0.009278653350712556
WOX_20160703_7,7.55,1A,1.0,1.0,0.6927305429253042
WOX_20160703_7,7.55,5,1.0,2.0,0.07759525712003239
WOX_20160703_7,7.55,4,0.0,3.0,0.1312370171549255
WOX_20160703_7,7.55,1,0.0,4.0,0.05851878645334218
WOX_20160703_7,7.55,3,0.0,5.0,0.011508604350861555
WOX_20160703_7,7.55,8,0.0,6.0,0.005380175700096376
WOX_20160703_7,7.55,6,0.0,7.0,0.011508604350861555
WOX_20160703_7,7.55,7,0.0,8.0,0.007934505977988214
WOX_20160703_7,7.55,2,0.0,9.0,0.0035865059665877693
WOX_20160703_8,14.1,2,1.0,1.0,0.37482678014260185
WOX_20160703_8,14.1,7,1.0,2.0,0.45542792562038725
WOX_20160703_8,14.1,1,0.0,3.0,0.010407467169580905
WOX_20160703_8,14.1,5,0.0,4.0,0.09371231385680952
WOX_20160703_8,14.1,6,0.0,5.0,0.03980442796336586
WOX_20160703_8,14.1,4,0.0,6.0,0.020975856089455028
WOX_20160703_8,14.1,3,0.0,7.0,0.00484522915779951
WOX_20160703_9,11.35,3,1.0,1.0,0.2609826286279348
WOX_20160703_9,11.35,5,1.0,2.0,0.1196499656787916
WOX_20160703_9,11.35,11,0.0,3.0,0.002046850765175129
WOX_20160703_9,11.35,6,0.0,4.0,0.10077129690864911
WOX_20160703_9,11.35,8,0.0,5.0,0.016385195451132525
WOX_20160703_9,11.35,1,0.0,6.0,0.22552706591457697
WOX_20160703_9,11.35,9,0.0,7.0,0.020574664600856992
WOX_20160703_9,11.35,4,0.0,8.0,0.002046850765175129
WOX_20160703_9,11.35,7,0.0,9.0,0.22552706591457697
WOX_20160703_9,11.35,2,0.0,10.0,0.0008278757180927105
WOX_20160703_9,11.35,10,0.0,11.0,0.025660539655038075
